FLYBY_CALLISTO,2032-09-10T19:24:45Z,Crema name= 11C4;Time= 10-SEP-2032_19:24:45;Altitude above callisto [km]= 200.00013;Sub-SC lon [deg]= 253.4;Sub-SC lat [deg]= -40.0;Sub-SC phase [deg]= 127.0;Sub-SC loctime [hours]= 2.5;Jup-Moon-Sc angle [deg]= 102.7;Flight direction= -1Y;Moon true anomalie= 255.2;Ground track velocity [km/s]= 5.3;Velocity wrt sub-sc point radial component [km/s]= 0.0;Velocity wrt sub-sc point tangential component [km/s]= 5.3;Energy generated over +-12h around CA [Wh]= 22466.7;Energy generated over +-1h around CA [Wh]= 814.5;Energy for science over +-12h around CA [Wh]= 8399.5;Energy for science over +-1h around CA [Wh]= -317.5;Relative energy amount for science compared to E1 +-12 h= 0.929;Relative energy amount for science compared to E1 +-1 h= 1.650;Optimum solar array orientation during pushbroom [deg]= 56.0;PEP-NIM FOV obstruction for optimum solar array [percent]= 82.8;Energy for science over +-1h around CA [Wh] with zero NIM obstruction [Wh]= -703.6;Maximum sc2sun direction angle to YZ plane during pushbroom= 47.7;Malargue visibility= YES;Cebreros visibility= YES;Delta-time to closest perijove [h]= 60.38
FLYBY_CALLISTO,2032-09-27T11:59:26Z,Crema name= 12C5;Time= 27-SEP-2032_11:59:26;Altitude above callisto [km]= 200.00004;Sub-SC lon [deg]= 182.8;Sub-SC lat [deg]= -77.7;Sub-SC phase [deg]= 99.5;Sub-SC loctime [hours]= 21.7;Jup-Moon-Sc angle [deg]= 102.3;Flight direction= -1Y;Moon true anomalie= 253.0;Ground track velocity [km/s]= 5.3;Velocity wrt sub-sc point radial component [km/s]= -0.0;Velocity wrt sub-sc point tangential component [km/s]= 5.3;Energy generated over +-12h around CA [Wh]= 22929.6;Energy generated over +-1h around CA [Wh]= 1316.5;Energy for science over +-12h around CA [Wh]= 8862.4;Energy for science over +-1h around CA [Wh]= 184.6;Relative energy amount for science compared to E1 +-12 h= 0.980;Relative energy amount for science compared to E1 +-1 h= *****;Optimum solar array orientation during pushbroom [deg]= 5.0;PEP-NIM FOV obstruction for optimum solar array [percent]= 26.3;Energy for science over +-1h around CA [Wh] with zero NIM obstruction [Wh]= 178.1;Maximum sc2sun direction angle to YZ plane during pushbroom= 56.1;Malargue visibility= NO;Cebreros visibility= NO;Delta-time to closest perijove [h]= 62.43
FLYBY_CALLISTO,2032-10-14T04:28:19Z,Crema name= 13C6;Time= 14-OCT-2032_04:28:19;Altitude above callisto [km]= 200.00014;Sub-SC lon [deg]= 182.2;Sub-SC lat [deg]= -66.5;Sub-SC phase [deg]= 108.2;Sub-SC loctime [hours]= 21.6;Jup-Moon-Sc angle [deg]= 113.5;Flight direction= -1Y;Moon true anomalie= 254.2;Ground track velocity [km/s]= 5.3;Velocity wrt sub-sc point radial component [km/s]= -0.0;Velocity wrt sub-sc point tangential component [km/s]= 5.3;Energy generated over +-12h around CA [Wh]= 22952.1;Energy generated over +-1h around CA [Wh]= 1327.4;Energy for science over +-12h around CA [Wh]= 8884.9;Energy for science over +-1h around CA [Wh]= 195.4;Relative energy amount for science compared to E1 +-12 h= 0.983;Relative energy amount for science compared to E1 +-1 h= *****;Optimum solar array orientation during pushbroom [deg]= 9.0;PEP-NIM FOV obstruction for optimum solar array [percent]= 35.0;Energy for science over +-1h around CA [Wh] with zero NIM obstruction [Wh]= 172.6;Maximum sc2sun direction angle to YZ plane during pushbroom= 59.8;Malargue visibility= YES;Cebreros visibility= NO;Delta-time to closest perijove [h]= 64.05
FLYBY_CALLISTO,2032-10-30T20:53:06Z,Crema name= 14C7;Time= 30-OCT-2032_20:53:06;Altitude above callisto [km]= 200.00471;Sub-SC lon [deg]= 181.3;Sub-SC lat [deg]= -55.6;Sub-SC phase [deg]= 115.6;Sub-SC loctime [hours]= 21.4;Jup-Moon-Sc angle [deg]= 124.4;Flight direction= -1Y;Moon true anomalie= 252.5;Ground track velocity [km/s]= 5.3;Velocity wrt sub-sc point radial component [km/s]= -0.0;Velocity wrt sub-sc point tangential component [km/s]= 5.3;Energy generated over +-12h around CA [Wh]= 22979.2;Energy generated over +-1h around CA [Wh]= 1325.5;Energy for science over +-12h around CA [Wh]= 8912.0;Energy for science over +-1h around CA [Wh]= 193.5;Relative energy amount for science compared to E1 +-12 h= 0.986;Relative energy amount for science compared to E1 +-1 h= *****;Optimum solar array orientation during pushbroom [deg]= 11.0;PEP-NIM FOV obstruction for optimum solar array [percent]= 37.2;Energy for science over +-1h around CA [Wh] with zero NIM obstruction [Wh]= 152.2;Maximum sc2sun direction angle to YZ plane during pushbroom= 65.1;Malargue visibility= YES;Cebreros visibility= YES;Delta-time to closest perijove [h]= 67.10
FLYBY_CALLISTO,2032-11-16T13:16:08Z,Crema name= 15C8;Time= 16-NOV-2032_13:16:08;Altitude above callisto [km]= 200.00004;Sub-SC lon [deg]= 181.3;Sub-SC lat [deg]= -44.3;Sub-SC phase [deg]= 122.5;Sub-SC loctime [hours]= 21.3;Jup-Moon-Sc angle [deg]= 135.7;Flight direction= -1Y;Moon true anomalie= 254.4;Ground track velocity [km/s]= 5.3;Velocity wrt sub-sc point radial component [km/s]= 0.0;Velocity wrt sub-sc point tangential component [km/s]= 5.3;Energy generated over +-12h around CA [Wh]= 22980.0;Energy generated over +-1h around CA [Wh]= 1293.1;Energy for science over +-12h around CA [Wh]= 8912.9;Energy for science over +-1h around CA [Wh]= 161.2;Relative energy amount for science compared to E1 +-12 h= 0.986;Relative energy amount for science compared to E1 +-1 h= *****;Optimum solar array orientation during pushbroom [deg]= 13.0;PEP-NIM FOV obstruction for optimum solar array [percent]= 41.6;Energy for science over +-1h around CA [Wh] with zero NIM obstruction [Wh]= 101.2;Maximum sc2sun direction angle to YZ plane during pushbroom= 71.5;Malargue visibility= NO;Cebreros visibility= YES;Delta-time to closest perijove [h]= 71.37
FLYBY_CALLISTO,2032-12-03T05:36:32Z,Crema name= 16C9;Time= 03-DEC-2032_05:36:32;Altitude above callisto [km]= 1218.9101;Sub-SC lon [deg]= 229.7;Sub-SC lat [deg]= -6.1;Sub-SC phase [deg]= 171.2;Sub-SC loctime [hours]= 0.4;Jup-Moon-Sc angle [deg]= 130.1;Flight direction= 1Y;Moon true anomalie= 252.4;Ground track velocity [km/s]= 3.7;Velocity wrt sub-sc point radial component [km/s]= -0.0;Velocity wrt sub-sc point tangential component [km/s]= 3.7;Energy generated over +-12h around CA [Wh]= 22199.8;Energy generated over +-1h around CA [Wh]= 472.4;Energy for science over +-12h around CA [Wh]= 8132.6;Energy for science over +-1h around CA [Wh]= -659.6;Relative energy amount for science compared to E1 +-12 h= 0.899;Relative energy amount for science compared to E1 +-1 h= 3.429;Optimum solar array orientation during pushbroom [deg]= 89.0;PEP-NIM FOV obstruction for optimum solar array [percent]= 0.0;Energy for science over +-1h around CA [Wh] with zero NIM obstruction [Wh]= -1116.8;Maximum sc2sun direction angle to YZ plane during pushbroom= 73.6;Malargue visibility= NO;Cebreros visibility= NO;Delta-time to closest perijove [h]= 76.85
FLYBY_CALLISTO,2033-02-24T16:08:00Z,Crema name= 17C10;Time= 24-FEB-2033_16:08:00;Altitude above callisto [km]= 2071.4508;Sub-SC lon [deg]= 67.8;Sub-SC lat [deg]= -10.0;Sub-SC phase [deg]= 19.4;Sub-SC loctime [hours]= 13.1;Jup-Moon-Sc angle [deg]= 68.0;Flight direction= -1Y;Moon true anomalie= 251.4;Ground track velocity [km/s]= 3.0;Velocity wrt sub-sc point radial component [km/s]= 0.0;Velocity wrt sub-sc point tangential component [km/s]= 3.0;Energy generated over +-12h around CA [Wh]= 22263.4;Energy generated over +-1h around CA [Wh]= 671.5;Energy for science over +-12h around CA [Wh]= 8196.3;Energy for science over +-1h around CA [Wh]= -460.4;Relative energy amount for science compared to E1 +-12 h= 0.906;Relative energy amount for science compared to E1 +-1 h= 2.394;Optimum solar array orientation during pushbroom [deg]= -58.0;PEP-NIM FOV obstruction for optimum solar array [percent]= 64.6;Energy for science over +-1h around CA [Wh] with zero NIM obstruction [Wh]= -937.9;Maximum sc2sun direction angle to YZ plane during pushbroom= 82.7;Malargue visibility= YES;Cebreros visibility= NO;Delta-time to closest perijove [h]= 85.01
FLYBY_CALLISTO,2033-03-13T08:31:08Z,Crema name= 18C11;Time= 13-MAR-2033_08:31:08;Altitude above callisto [km]= 1162.1379;Sub-SC lon [deg]= 59.4;Sub-SC lat [deg]= 6.2;Sub-SC phase [deg]= 9.0;Sub-SC loctime [hours]= 12.4;Jup-Moon-Sc angle [deg]= 59.4;Flight direction= -1Y;Moon true anomalie= 252.4;Ground track velocity [km/s]= 3.8;Velocity wrt sub-sc point radial component [km/s]= 0.0;Velocity wrt sub-sc point tangential component [km/s]= 3.8;Energy generated over +-12h around CA [Wh]= 22043.2;Energy generated over +-1h around CA [Wh]= 463.6;Energy for science over +-12h around CA [Wh]= 7976.0;Energy for science over +-1h around CA [Wh]= -668.4;Relative energy amount for science compared to E1 +-12 h= 0.882;Relative energy amount for science compared to E1 +-1 h= 3.475;Optimum solar array orientation during pushbroom [deg]= -88.0;PEP-NIM FOV obstruction for optimum solar array [percent]= 0.0;Energy for science over +-1h around CA [Wh] with zero NIM obstruction [Wh]= -1115.6;Maximum sc2sun direction angle to YZ plane during pushbroom= 88.5;Malargue visibility= NO;Cebreros visibility= YES;Delta-time to closest perijove [h]= 78.29
FLYBY_CALLISTO,2033-05-10T16:08:57Z,Crema name= 19C12;Time= 10-MAY-2033_16:08:57;Altitude above callisto [km]= 313.08566;Sub-SC lon [deg]= 343.1;Sub-SC lat [deg]= 29.2;Sub-SC phase [deg]= 101.2;Sub-SC loctime [hours]= 18.9;Jup-Moon-Sc angle [deg]= 34.2;Flight direction= 1Y;Moon true anomalie= 67.1;Ground track velocity [km/s]= 5.1;Velocity wrt sub-sc point radial component [km/s]= 0.0;Velocity wrt sub-sc point tangential component [km/s]= 5.1;Energy generated over +-12h around CA [Wh]= 23296.3;Energy generated over +-1h around CA [Wh]= 1452.3;Energy for science over +-12h around CA [Wh]= 9229.2;Energy for science over +-1h around CA [Wh]= 320.3;Relative energy amount for science compared to E1 +-12 h= 1.021;Relative energy amount for science compared to E1 +-1 h= *****;Optimum solar array orientation during pushbroom [deg]= 5.0;PEP-NIM FOV obstruction for optimum solar array [percent]= 26.3;Energy for science over +-1h around CA [Wh] with zero NIM obstruction [Wh]= 311.5;Maximum sc2sun direction angle to YZ plane during pushbroom= 60.4;Malargue visibility= YES;Cebreros visibility= NO;Delta-time to closest perijove [h]= 71.44
FLYBY_CALLISTO,2033-06-04T18:37:57Z,Crema name= 20C13;Time= 04-JUN-2033_18:37:57;Altitude above callisto [km]= 200.00035;Sub-SC lon [deg]= 331.9;Sub-SC lat [deg]= 37.7;Sub-SC phase [deg]= 88.6;Sub-SC loctime [hours]= 6.1;Jup-Moon-Sc angle [deg]= 45.8;Flight direction= 1Y;Moon true anomalie= 253.7;Ground track velocity [km/s]= 5.3;Velocity wrt sub-sc point radial component [km/s]= -0.0;Velocity wrt sub-sc point tangential component [km/s]= 5.3;Energy generated over +-12h around CA [Wh]= 23749.8;Energy generated over +-1h around CA [Wh]= 1978.1;Energy for science over +-12h around CA [Wh]= 9682.6;Energy for science over +-1h around CA [Wh]= 846.2;Relative energy amount for science compared to E1 +-12 h= 1.071;Relative energy amount for science compared to E1 +-1 h= *****;Optimum solar array orientation during pushbroom [deg]= 0.0;PEP-NIM FOV obstruction for optimum solar array [percent]= 17.6;Energy for science over +-1h around CA [Wh] with zero NIM obstruction [Wh]= 846.2;Maximum sc2sun direction angle to YZ plane during pushbroom= 89.0;Malargue visibility= NO;Cebreros visibility= NO;Delta-time to closest perijove [h]= 72.57
FLYBY_CALLISTO,2033-06-21T11:01:19Z,Crema name= 21C14;Time= 21-JUN-2033_11:01:19;Altitude above callisto [km]= 200.00004;Sub-SC lon [deg]= 359.7;Sub-SC lat [deg]= 45.4;Sub-SC phase [deg]= 70.6;Sub-SC loctime [hours]= 7.8;Jup-Moon-Sc angle [deg]= 45.4;Flight direction= 1Y;Moon true anomalie= 248.5;Ground track velocity [km/s]= 5.3;Velocity wrt sub-sc point radial component [km/s]= -0.0;Velocity wrt sub-sc point tangential component [km/s]= 5.3;Energy generated over +-12h around CA [Wh]= 23585.5;Energy generated over +-1h around CA [Wh]= 1781.6;Energy for science over +-12h around CA [Wh]= 9518.4;Energy for science over +-1h around CA [Wh]= 649.6;Relative energy amount for science compared to E1 +-12 h= 1.053;Relative energy amount for science compared to E1 +-1 h= *****;Optimum solar array orientation during pushbroom [deg]= -6.0;PEP-NIM FOV obstruction for optimum solar array [percent]= 12.7;Energy for science over +-1h around CA [Wh] with zero NIM obstruction [Wh]= 628.7;Maximum sc2sun direction angle to YZ plane during pushbroom= 89.2;Malargue visibility= YES;Cebreros visibility= NO;Delta-time to closest perijove [h]= 76.07
FLYBY_CALLISTO,2033-07-08T03:23:28Z,Crema name= 22C15;Time= 08-JUL-2033_03:23:28;Altitude above callisto [km]= 200.00007;Sub-SC lon [deg]= 359.4;Sub-SC lat [deg]= 56.6;Sub-SC phase [deg]= 75.7;Sub-SC loctime [hours]= 7.7;Jup-Moon-Sc angle [deg]= 56.6;Flight direction= 1Y;Moon true anomalie= 254.0;Ground track velocity [km/s]= 5.3;Velocity wrt sub-sc point radial component [km/s]= 0.0;Velocity wrt sub-sc point tangential component [km/s]= 5.3;Energy generated over +-12h around CA [Wh]= 23680.8;Energy generated over +-1h around CA [Wh]= 1865.2;Energy for science over +-12h around CA [Wh]= 9613.7;Energy for science over +-1h around CA [Wh]= 733.2;Relative energy amount for science compared to E1 +-12 h= 1.063;Relative energy amount for science compared to E1 +-1 h= *****;Optimum solar array orientation during pushbroom [deg]= -5.0;PEP-NIM FOV obstruction for optimum solar array [percent]= 12.7;Energy for science over +-1h around CA [Wh] with zero NIM obstruction [Wh]= 721.6;Maximum sc2sun direction angle to YZ plane during pushbroom= 87.1;Malargue visibility= YES;Cebreros visibility= YES;Delta-time to closest perijove [h]= 70.80
FLYBY_CALLISTO,2033-07-24T19:45:47Z,Crema name= 23C16;Time= 24-JUL-2033_19:45:47;Altitude above callisto [km]= 200.00563;Sub-SC lon [deg]= 358.7;Sub-SC lat [deg]= 67.6;Sub-SC phase [deg]= 80.7;Sub-SC loctime [hours]= 7.6;Jup-Moon-Sc angle [deg]= 67.6;Flight direction= 1Y;Moon true anomalie= 251.7;Ground track velocity [km/s]= 5.3;Velocity wrt sub-sc point radial component [km/s]= -0.0;Velocity wrt sub-sc point tangential component [km/s]= 5.3;Energy generated over +-12h around CA [Wh]= 23681.6;Energy generated over +-1h around CA [Wh]= 1919.7;Energy for science over +-12h around CA [Wh]= 9614.4;Energy for science over +-1h around CA [Wh]= 787.8;Relative energy amount for science compared to E1 +-12 h= 1.063;Relative energy amount for science compared to E1 +-1 h= *****;Optimum solar array orientation during pushbroom [deg]= -3.0;PEP-NIM FOV obstruction for optimum solar array [percent]= 13.3;Energy for science over +-1h around CA [Wh] with zero NIM obstruction [Wh]= 782.7;Maximum sc2sun direction angle to YZ plane during pushbroom= 86.0;Malargue visibility= NO;Cebreros visibility= NO;Delta-time to closest perijove [h]= 66.64
